team_name,last_name,first_name
Houston Texans,Watt,J.J.
Houston Texans,Weeks,Jon
Houston Texans,White,Cody
Houston Texans,Wilfork,Vince
Houston Texans,Witzmann,Bryan
Houston Texans,Worthy,Chandler
Houston Texans,Yeatman,Will
Indianapolis Colts,Adams,Mike
Indianapolis Colts,Adongo,Daniel
Indianapolis Colts,Allen,Dwayne
Indianapolis Colts,Anderson,Colt
Indianapolis Colts,Anderson,Henry
Indianapolis Colts,Arkin,David
Indianapolis Colts,Ballard,Vick
Indianapolis Colts,Bennett,Bryan
Indianapolis Colts,Bray,Quan
Indianapolis Colts,Brown,Jalil
Indianapolis Colts,Brown,Vincent
Indianapolis Colts,Butler,Darius
Indianapolis Colts,Carr,Deveron
Indianapolis Colts,Carter,Duron
Indianapolis Colts,Casey,Chance
Indianapolis Colts,Castonzo,Anthony
Indianapolis Colts,Celiscar,Donald
Indianapolis Colts,Chapman,Josh
Indianapolis Colts,Cherilus,Gosder
Indianapolis Colts,Cole,Trent
Indianapolis Colts,Corbin,Will
Indianapolis Colts,Davis,Vontae
Indianapolis Colts,Dorsett,Phillip
Indianapolis Colts,Doyle,Jack
Indianapolis Colts,Fields,Carlos
Indianapolis Colts,Fleener,Coby
Indianapolis Colts,Freeman,Jerrell
Indianapolis Colts,Galea,Cody
Indianapolis Colts,Geathers,Clayton
Indianapolis Colts,Good,Denzelle
Indianapolis Colts,Gore,Frank
Indianapolis Colts,Guy,Winston
Indianapolis Colts,Harrison,Jonotthan
Indianapolis Colts,Hasselbeck,Matt
Indianapolis Colts,Heenan,Ben
Indianapolis Colts,Herremans,Todd
Indianapolis Colts,Herrera,Amarlo
Indianapolis Colts,Herron,Dan
Indianapolis Colts,Hilton,T.Y.
Indianapolis Colts,Hodges,Zack
Indianapolis Colts,Holmes,Khaled
Indianapolis Colts,Hoover,Tyler
Indianapolis Colts,Hughes,Montori
Indianapolis Colts,Irving,Nate
Indianapolis Colts,Jackson,D'Qwell
Indianapolis Colts,John,Ulrick
Indianapolis Colts,Johnson,Andre
Indianapolis Colts,Johnson,Cam
Indianapolis Colts,Jones,Arthur
Indianapolis Colts,Kerr,Zach
Indianapolis Colts,Langford,Kendall
Indianapolis Colts,Lankford,Ryan
Indianapolis Colts,Louis,Lance
Indianapolis Colts,Lowery,Dwight
Indianapolis Colts,Luck,Andrew
Indianapolis Colts,Mathis,Robert
Indianapolis Colts,McAfee,Pat
Indianapolis Colts,McDonald,Dewey
Indianapolis Colts,McGrath,Sean
Indianapolis Colts,McNary,Josh
Indianapolis Colts,Mewhort,Jack
Indianapolis Colts,Mitchell,Josh
Indianapolis Colts,Moncrief,Donte
Indianapolis Colts,Muamba,Henoc
Indianapolis Colts,Newsome,Jonathan
Indianapolis Colts,Okine,Earl
Indianapolis Colts,Overton,Matt
Indianapolis Colts,Parry,David
Indianapolis Colts,Pendleton,Jeris
Indianapolis Colts,Price,Sheldon
Indianapolis Colts,Quarles,Kelcy
Indianapolis Colts,Reitz,Joe
Indianapolis Colts,Robinson,Josh
Indianapolis Colts,Ruffin,Ezell
Indianapolis Colts,Rutenbeck,Tyler
Indianapolis Colts,Shirk,Justin
Indianapolis Colts,Sinz,Justin
Indianapolis Colts,Smith,D'Joun
Indianapolis Colts,Smith,Robert
Indianapolis Colts,Swoope,Erik
Indianapolis Colts,Sylvestre,Junior
Indianapolis Colts,Thomas,Donald
Indianapolis Colts,Thornton,Hugh
Indianapolis Colts,Tipton,Zurlon
Indianapolis Colts,Toler,Greg
Indianapolis Colts,Toure,Abou
Indianapolis Colts,Varga,Tyler
Indianapolis Colts,Vinatieri,Adam
Indianapolis Colts,Vitabile,Brandon
Indianapolis Colts,Walden,Erik
Indianapolis Colts,Werner,Bjoern
Indianapolis Colts,Whalen,Griff
Jacksonville Jaguars,Alualu,Tyson
Jacksonville Jaguars,Anger,Bryan
Jacksonville Jaguars,Armbrister,Thurston
Jacksonville Jaguars,Ash,Richard
Jacksonville Jaguars,Beadles,Zane
Jacksonville Jaguars,Benn,Arrelious
Jacksonville Jaguars,Bennett,Michael
Jacksonville Jaguars,Blackmon,Justin
Jacksonville Jaguars,Booth,Cody
Jacksonville Jaguars,Bortles,Blake
Jacksonville Jaguars,Bowanko,Luke
Jacksonville Jaguars,Branch,Andre
Jacksonville Jaguars,Brown,Sergio
Jacksonville Jaguars,Campbell,Tommie
Jacksonville Jaguars,Cann,A.J.
Jacksonville Jaguars,Capi,Nordly
Jacksonville Jaguars,Clemons,Chris
Jacksonville Jaguars,Closs,Kasey
Jacksonville Jaguars,Colvin,Aaron
Jacksonville Jaguars,Cooper,Desmond
Jacksonville Jaguars,Copeland,Damian
Jacksonville Jaguars,Crume,Eric
Jacksonville Jaguars,Cyprien,Johnathan
Jacksonville Jaguars,Daniels,Matt
Jacksonville Jaguars,Davis,Ryan
Jacksonville Jaguars,Doss,Tandon
Jacksonville Jaguars,Evans,Josh
Jacksonville Jaguars,Fortt,Khairi
Jacksonville Jaguars,Fowler,Dante
Jacksonville Jaguars,George,Jeremiah
Jacksonville Jaguars,Gerhart,Toby
Jacksonville Jaguars,Grant,Corey
Jacksonville Jaguars,Gratz,Dwayne
Jacksonville Jaguars,Greene,Rashad
Jacksonville Jaguars,Hamlett,Connor
Jacksonville Jaguars,Harbor,Clay
Jacksonville Jaguars,Harris,Jeremy
Jacksonville Jaguars,Henne,Chad
Jacksonville Jaguars,Hood,Ziggy
Jacksonville Jaguars,House,Davon
Jacksonville Jaguars,Hurns,Allen
Jacksonville Jaguars,Igbinosun,Ikponmwosa
Jacksonville Jaguars,Jacobs,Nic
Jacksonville Jaguars,Joeckel,Luke
Jacksonville Jaguars,Johnson,Storm
Jacksonville Jaguars,Jones,Abry
Jacksonville Jaguars,Koyack,Ben
Jacksonville Jaguars,Lee,Marqise
Jacksonville Jaguars,Lewis,Marcedes
Jacksonville Jaguars,Linder,Brandon
Jacksonville Jaguars,Loston,Craig
Jacksonville Jaguars,Lotulelei,John
Jacksonville Jaguars,Marks,Sen'Derrick
Jacksonville Jaguars,Marshall,Nick
Jacksonville Jaguars,McCray,Demetrius
Jacksonville Jaguars,Miller,Roy
Jacksonville Jaguars,Morris,Stephen
Jacksonville Jaguars,Myers,Jason
Jacksonville Jaguars,Odrick,Jared
Jacksonville Jaguars,Parnell,Jermey
Jacksonville Jaguars,Pasztor,Austin
Jacksonville Jaguars,Pierce,Bernard
Jacksonville Jaguars,Posluszny,Paul
Jacksonville Jaguars,Redfern,Kasey
Jacksonville Jaguars,Reed,Christopher
Jacksonville Jaguars,Reynolds,LaRoy
Jacksonville Jaguars,Reynolds,Rashaad
Jacksonville Jaguars,Robinson,Allen
Jacksonville Jaguars,Robinson,Denard
Jacksonville Jaguars,Robinson,Matt
Jacksonville Jaguars,Rummells,Jack
Jacksonville Jaguars,Sample,James
Jacksonville Jaguars,Sanders,Ace
Jacksonville Jaguars,Scobee,Josh
Jacksonville Jaguars,Shatley,Tyler
Jacksonville Jaguars,Skuta,Dan
Jacksonville Jaguars,Smith,Chris
Jacksonville Jaguars,Smith,Telvin
Jacksonville Jaguars,Sterling,Neal
Jacksonville Jaguars,Thomas,Julius
Jacksonville Jaguars,Thomas,Todd
Jacksonville Jaguars,Thompson,Peyton
Jacksonville Jaguars,Tinker,Carson
Jacksonville Jaguars,Tuel,Jeff
Jacksonville Jaguars,Walters,Bryan
Jacksonville Jaguars,Washington,Tony
Jacksonville Jaguars,Wells,Josh
Jacksonville Jaguars,Williams,Brennan
Jacksonville Jaguars,Wisniewski,Stefen
Jacksonville Jaguars,Yeldon,T.J.
Jacksonville Jaguars,Young,Sam
Tennessee Titans,Anderson,Ri'Shard
Tennessee Titans,Andrews,Antonio
Tennessee Titans,Askew,Nate
Tennessee Titans,Bell,Byron
Tennessee Titans,Blackson,Angelo
Tennessee Titans,Brinkley,Beau
Tennessee Titans,Brown,Zach
Tennessee Titans,Burnett,Kaelin
Tennessee Titans,Casey,Jurrell
Tennessee Titans,Cobb,David
Tennessee Titans,Cox,Perrish
Tennessee Titans,Cudjoe-Virgil,Yannik
Tennessee Titans,Dickerson,Dorin
Tennessee Titans,Douglas,Harry
Tennessee Titans,Fasano,Anthony
Tennessee Titans,Ford,Jacoby
Tennessee Titans,Fowler,Jalston
Tennessee Titans,Gallik,Andy
Tennessee Titans,Gates,Clyde
Tennessee Titans,Gooden,Zaviar
Tennessee Titans,Green-Beckham,Dorial
Tennessee Titans,Griffin,Michael
Tennessee Titans,Harris,Brandon
Tennessee Titans,Hill,Sammie Lee
Tennessee Titans,Huff,Marqueston
Tennessee Titans,Hunter,Justin
Tennessee Titans,Ikard,Gabe
Tennessee Titans,Johnson,Dezmond
Tennessee Titans,Johnson,Toby
Tennessee Titans,Jones,DaQuan
Tennessee Titans,Jones,Terren
Tennessee Titans,Kern,Brett
Tennessee Titans,Klug,Karl
Tennessee Titans,Levitre,Andy
Tennessee Titans,Lewan,Taylor
Tennessee Titans,Long,Deon
Tennessee Titans,Lott,Derrick
Tennessee Titans,Mariota,Marcus
Tennessee Titans,Martin,Mike
Tennessee Titans,Massaquoi,Jonathan
Tennessee Titans,Matias,Josue
Tennessee Titans,McBride,Tre
Tennessee Titans,McCluster,Dexter
Tennessee Titans,McCourty,Jason
Tennessee Titans,McCray,Justin
Tennessee Titans,Meredith,Jamon
Tennessee Titans,Mettenberger,Zach
Tennessee Titans,Meyer,Mike
Tennessee Titans,Morgan,Derrick
Tennessee Titans,Mount,Deiontrez
Tennessee Titans,Neighbors,Connor
Tennessee Titans,Nicks,Hakeem
Tennessee Titans,Orakpo,Brian
Tennessee Titans,Pitoitua,Ropati
Tennessee Titans,Poehls,William
Tennessee Titans,Poutasi,Jeremiah
Tennessee Titans,Prewitt,Cody
Tennessee Titans,Richardson,Rico
Tennessee Titans,Riggs,Cody
Tennessee Titans,Riley,Curtis
Tennessee Titans,Sankey,Bishop
Tennessee Titans,Schwenke,Brian
Tennessee Titans,Searcy,Da'Norris
Tennessee Titans,Sensabaugh,Coty
Tennessee Titans,Smallwood,Yawin
Tennessee Titans,Spain,Quinton
Tennessee Titans,Stafford,Daimion
Tennessee Titans,Staples,Justin
Tennessee Titans,Stevens,Craig
Tennessee Titans,Stewart,Josh
Tennessee Titans,Stingily,Byron
Tennessee Titans,Succop,Ryan
Tennessee Titans,Supernaw,Phillip
Tennessee Titans,Sutton,Chaz
Tennessee Titans,Tanney,Alex
Tennessee Titans,Tavai,J.R.
Tennessee Titans,Thomas,Jemea
Tennessee Titans,Turzilli,Andrew
Tennessee Titans,Velasco,Fernando
Tennessee Titans,Walker,Delanie
Tennessee Titans,Warmack,Chance
Tennessee Titans,Westbrook,Tevin
Tennessee Titans,Whitehurst,Charlie
Tennessee Titans,Williamson,Avery
Tennessee Titans,Woods,Al
Tennessee Titans,Woodyard,Wesley
Tennessee Titans,Wooten,Khalid
Tennessee Titans,Wreh-Wilson,Blidi
Tennessee Titans,Wright,Kendall
Denver Broncos,Anderson,C.J.
Denver Broncos,Anderson,Zaire
Denver Broncos,Anunike,Kenny
Denver Broncos,Austin,Marvin
Denver Broncos,Ball,Montee
Denver Broncos,Barrett,Shaquil
Denver Broncos,Barrow,Lamin
Denver Broncos,Barth,Connor
Denver Broncos,Bibbs,Kapri
Denver Broncos,Bolden,Omar
Denver Broncos,Brandon,Tevrin
Denver Broncos,Brewer,Aaron
Denver Broncos,Bruton,David
Denver Broncos,Burse,Isaiah
Denver Broncos,Bush,Josh
Denver Broncos,Caldwell,Andre
Denver Broncos,Carter,Tony
Denver Broncos,Casey,James
Denver Broncos,Clady,Ryan
Denver Broncos,Clark,Chris
Denver Broncos,Colquitt,Britton
Denver Broncos,Daniels,Owen
Denver Broncos,Davis,Andre
Denver Broncos,Davis,Todd
Denver Broncos,Day,Dillon
Denver Broncos,Doss,Lorenzo
Denver Broncos,Duncan,Joe Don
Denver Broncos,Dysert,Zac
Denver Broncos,Fowler,Bennie
Denver Broncos,Furman,Josh
Denver Broncos,Garcia,Max
Denver Broncos,Garland,Ben
Denver Broncos,Gradkowski,Gino
Denver Broncos,Green,Virgil
Denver Broncos,Harris,Chris
Denver Broncos,Harris,Ryan
Denver Broncos,Heuerman,Jeff
Denver Broncos,Hillman,Ronnie
Denver Broncos,Jackson,Malik
Denver Broncos,Jensen,Marcel
Denver Broncos,Johnson,Steven
Denver Broncos,Jones,Dominique
Denver Broncos,Kilgo,Darius
Denver Broncos,Latimer,Cody
Denver Broncos,Madison,Ross
Denver Broncos,Manning,Peyton
Denver Broncos,Marsh,Curtis
Denver Broncos,Marshall,Brandon
Denver Broncos,Mason,Danny
Denver Broncos,McCray,Lerentee
Denver Broncos,McManus,Brandon
Denver Broncos,Miller,Von
Denver Broncos,Ndulue,Chuka
Denver Broncos,Nelson,Corey
Denver Broncos,Nixon,Taurean
Denver Broncos,Norwood,Jordan
Denver Broncos,Osweiler,Brock
Denver Broncos,Palmer,Nathan
Denver Broncos,Paradis,Matt
Denver Broncos,Patton,Solomon
Denver Broncos,Porter,David
Denver Broncos,Rains,Connor
Denver Broncos,Ray,Shane
Denver Broncos,Rivers,Gerald
Denver Broncos,Roberts,Kyle
Denver Broncos,Roby,Bradley
Denver Broncos,Sambrailo,Ty
Denver Broncos,Sanders,Emmanuel
Denver Broncos,Schmitz,Karl
Denver Broncos,Schofield,Michael
Denver Broncos,Siemian,Trevor
Denver Broncos,Smith,Antonio
Denver Broncos,Smith,Shelley
Denver Broncos,Stewart,Darian
Denver Broncos,Stewart,Jeremy
Denver Broncos,Talib,Aqib
Denver Broncos,Taylor,Jordan
Denver Broncos,Thomas,Demaryius
Denver Broncos,Thompson,Juwan
Denver Broncos,Trevathan,Danny
Denver Broncos,Vasquez,Louis
Denver Broncos,Vaughn,Chase
Denver Broncos,Walker,Reggie
Denver Broncos,Walker,Vance
Denver Broncos,Ward,T.J.
Denver Broncos,Ware,DeMarcus
Denver Broncos,Watson,Josh
Denver Broncos,Webster,Kayvon
Denver Broncos,Williams,Kyle
Denver Broncos,Williams,Sylvester
Denver Broncos,Wolfe,Derek
Kansas City Chiefs,Abdullah,Husain
Kansas City Chiefs,Alexander,D.J.
Kansas City Chiefs,Allen,Jeff
Kansas City Chiefs,Avant,Jason
Kansas City Chiefs,Bailey,Allen
Kansas City Chiefs,Berry,Eric
Kansas City Chiefs,Binns,Armon
Kansas City Chiefs,Branch,Tyvon
Kansas City Chiefs,Bray,Tyler
Kansas City Chiefs,Brown,Da'Ron
Kansas City Chiefs,Catapano,Mike
Kansas City Chiefs,Charles,Jamaal
Kansas City Chiefs,Colquitt,Dustin
Kansas City Chiefs,Commings,Sanders
Kansas City Chiefs,Conley,Chris
Kansas City Chiefs,Cook,Kenny
Kansas City Chiefs,Cooper,Marcus
Kansas City Chiefs,Cox,Justin
Kansas City Chiefs,Daniel,Chase
Kansas City Chiefs,Davis,Knile
Kansas City Chiefs,DeVito,Mike
Kansas City Chiefs,Duvernay-Tardif,Laurent
Kansas City Chiefs,East,Andrew
Kansas City Chiefs,Fanaika,Paul
Kansas City Chiefs,Fisher,Eric
Kansas City Chiefs,Fleming,Jamell
Kansas City Chiefs,Ford,Dee
Kansas City Chiefs,Frye,Garrett
Kansas City Chiefs,Fulton,Zach
Kansas City Chiefs,Gaines,Phillip
Kansas City Chiefs,Gordon,Richard
Kansas City Chiefs,Gray,Cyrus
Kansas City Chiefs,Grubbs,Ben
Kansas City Chiefs,Hali,Tamba
Kansas City Chiefs,Hammond,Frankie
Kansas City Chiefs,Harold,Sage
Kansas City Chiefs,Harris,Demetrius
Kansas City Chiefs,Hemingway,Junior
Kansas City Chiefs,Hester,Aaron
Kansas City Chiefs,Hill,Keshawn
Kansas City Chiefs,Houston,Justin
Kansas City Chiefs,Howard,Jaye
Kansas City Chiefs,Irving,David
Kansas City Chiefs,Johnson,Derrick
Kansas City Chiefs,Johnson,James-Michael
Kansas City Chiefs,Kelce,Travis
Kansas City Chiefs,Kush,Eric
Kansas City Chiefs,Luckett,Donatella
Kansas City Chiefs,Maclin,Jeremy
Kansas City Chiefs,March-Lillard,Justin
Kansas City Chiefs,Martin,Josh
Kansas City Chiefs,Martin,Vaughn
Kansas City Chiefs,Mauga,Josh
Kansas City Chiefs,McCray,Kelcie
Kansas City Chiefs,Morse,Mitch
Kansas City Chiefs,Moses,Dezman
Kansas City Chiefs,Munyer,Daniel
Kansas City Chiefs,Murray,Aaron
Kansas City Chiefs,Nelson,Steven
Kansas City Chiefs,Nunez-Roches,Rakeem
Kansas City Chiefs,O'Shaughnessy,James
Kansas City Chiefs,Olatoye,Deji
Kansas City Chiefs,Parker,Ron
Kansas City Chiefs,Peters,Marcus
Kansas City Chiefs,Poe,Dontari
Kansas City Chiefs,Pughsley,Jarrod
Kansas City Chiefs,Reed,Marcus
